"publ_id","publ_titulo","publ_ano","publ_doi","publ_numero","publ_volumen","publ_paginainicio","publ_paginafinal","publ_issn"
9460,"Supplementation of a tropical grass diet with forage legumes and Sapindus saponaria fruits: effects on in vitro ruminal nitrogen turnover and methanogenesis","2003","10.1071/ar02241","7","54","703","703","['0004-9409']"
9452,"Supplementation of growing bulls grazing Panicum maximum cv. Coloniao increases average daily gain and does not impact subsequent performance in feedlot phase","2020","10.1590/s1519-99402121202020",NULL,"21","1","1","['1519-9940']"
9461,"Survival of the nematophagous fungus Duddingtonia flagrans to in vitro segments of sheep gastrointestinal tract","2021","10.1016/j.exppara.2021.108172",NULL,"231","108172",NULL,"['0014-4894']"
9462,"Sustainable and Low Greenhouse Gas Emitting Rice Production in Latin America and the Caribbean: A Review on the Transition from Ideality to Reality","2018","10.3390/su10030671","3","10","671",NULL,"['2071-1050']"
6429,"Sustitución parcial de maíz por harina integral de Cucurbita moschata y su efecto sobre las variables productivas de pollos Cobb 500","2020",NULL,"2","21","1","13",NULL
9463,"Synergistic effect of sugarcane scum as an accelerant co-substrate on anaerobic co-digestion with agricultural crop residues from non-centrifugal cane sugar agribusiness sector","2020","10.1016/j.biortech.2020.122957",NULL,"303","122957",NULL,"['0960-8524']"
9464,"Synopsis of fruit-piercing moths of the genus Eudocima (Lepidoptera, Erebidae) from Colombia","2020","10.3897/zookeys.953.50709",NULL,"953","85","104","['1313-2970', '1313-2989']"
10224,"Systematization of experiences for peace: the learning process of cashew cultivation in Puerto Carreño Vichada","2020",NULL,"3","8","13","21","2415-2862"
10410,"Systematization of the Experience of the Colombia Dairy Value Chain Project in Four Milk Producing Associations in the High Tropics","2021",NULL,"2","25","35","51","0188-7890"
10290,"Systemic competitiveness of the Local Agri-Food System (SYAL) of the pineapple of El Peñón (Bolívar Department, Colombia)","2019",NULL,"49","25","89","105","1316-0354"
9465,"Tamarixia radiata (Waterston) and Cheilomenes sexmaculata (Fabricius) as biological control agents of Diaphorina citri Kuwayama in Ecuador","2017","10.4067/s0718-58392017000200180","2","77","180","184","['0718-5839']"
9466,"Tangential Microfiltration of blackberry (Rubus adenotrichus Schltdl.) juice sweetened with stevia (Stevia rebaudiana Bertoni)","2019","10.22267/rcia.193602.115","2","36","17","30","['2256-2273', '0120-0135']"
8696,"Taxonomic list of the vascular flora of the islands of San Andres and Old Providence, Colombia","2015","10.15560/11.2.1618","2","11","1618",NULL,"['1809-127X']"
9076,"Taxonomic review of the genus Tachardiella Cockerell (Hemiptera: Kerriidae), with a key to species of lac insects recorded from the new world","2011","10.1590/s1519-566x2011000300009","3","40","345","367","['1519-566X']"
9467,"Taxonomic revision of the myrmecophilous, meliponiphilous and rhizophilous soft scale genus Cryptostigma Ferris (Hemiptera: Coccoidea: Coccidae)","2019","10.11646/zootaxa.2709.1.1","1","2709","1","1","['1175-5334', '1175-5326']"
9468,"Taxonomy of coccids (Hemiptera: Coccidae: Coccus L.) associated with Crematogaster ants (Hymenoptera: Formicidae) in the stems of Macaranga plants (Euphorbiaceae) in Southeast Asia","2018","10.11646/zootaxa.4521.1.1","1","4521","1","1","['1175-5334', '1175-5326']"
9469,"Technical and Economic Analysis of Aeroponics and other Systems for Potato Mini-Tuber Production in Latin America","2013","10.1007/s12230-013-9312-5","4","90","357","368","['1099-209X', '1874-9380']"
10292,"Technical and economic characterization of lamb meat production in Córdoba, Colombia","2019",NULL,"3","30","871","884","2215-3608"
10323,"Technical feasibility of genetically engineered cotton varieties expressing Cry proteins against Anthonomus grandis in the Sinú Valley, Colombia","2018",NULL,"2","15","47","60","0122-8420"
10453,"Technological and socio-economic analysis of the local production system of the pink Zaragoza bean (Phaseolus vulgaris L.) in the Caribbean of Colombia","2021","10.17584/rcch.2021v15i1.11520","1","15","e11520","e11520","2422-3719"
10287,"Technological and Socioeconomic Environment of Yard Long Bean (Vigna unguiculata subsp. Sesquipedalis) In the Humid Caribbean of Colombia","2019","10.19053/01228420.v16.n2.2019.9114","2","16","7","24","2539-0899"
6265,"Technological surveillance of aromatic species : from research to the consolidation of the productive chain in Colombia||Vigilancia tecnológica de plantas aromáticas: de la investigación a la consolidación de la agrocadena colombiana||Vigilância tecnológica de plantas aromáticas: da pesquisa à consolidação da agrocadeia colombiana","2017",NULL,NULL,NULL,NULL,NULL,NULL
6520,"Técnicas aplicadas en la investigación agrícola para cuantificar la fijación de nitrógeno: una revisión sistemática","2020",NULL,"1","21","1","19",NULL
10128,"Técnicas de investigación cualitativa de mercados aplicadas al consumidor de fruta en fresco","2017","10.1016/j.estger.2017.10.003","145","33","412","420","['0123-5923']"
10013,"Tecnologías de la cuarta revolución industrial para el sector agropecuario: un análisis de tendencias en la Agricultura 4.0","2020","10.18687/laccei2020.1.1.11",NULL,NULL,NULL,NULL,"24146390"
4762,"Temperatura de germinación de semillas de anón (Annona squamosa L.)","2012",NULL,"2",NULL,NULL,"139||139",NULL
9470,"Temperature and rainfall impacts on robusta coffee bean characteristics","2021","10.1016/j.crm.2021.100281",NULL,"32","100281",NULL,"['2212-0963']"
9823,"Temporal and spatial distribution of ants in a light gradient, in a coffee agroforestry system, Turrialba, Costa Rica","2007",NULL,"3-abr","55","943","956","347744"
9472,"Temporal dynamics of witches’ broom disease (Moniliophthora perniciosa) in six cocoa clones with and without shading","2021","10.1007/s42161-021-00963-6","1","104","37","48","['1125-4653', '2239-7264']"
9473,"Temporal Metagenomic and Metabolomic Characterization of Fresh Perennial Ryegrass Degradation by Rumen Bacteria","2016","10.3389/fmicb.2016.01854",NULL,"7",NULL,NULL,"['1664-302X']"
4926,"Tendencias de cambio en la cobertura vegetal y uso de la tierra mediante procesamiento digital de imágenes satelitales en la Mojana, Colombia.","1998",NULL,"2",NULL,"27","34",NULL
6548,"Textura, color y aceptación sensorial de tortillas y pan producidos con harina de ramón (Brosimum alicastrum) para incrementar la fibra dietética total","2019","10.21930/rcta.vol20_num3_art:1590",NULL,NULL,NULL,NULL,"2500-5308 (e-issn)||0122-8706"
9474,"The activity of dung beetles increases foliar nutrient concentration in tropical seedlings","2016","10.1111/btp.12364","5","48","565","567","['0006-3606']"
9475,"The acute effect of intravenous lipopolysaccharide injection on serum and intrafollicular HDL components and gene expression in granulosa cells of the bovine dominant follicle","2017","10.1016/j.theriogenology.2016.11.013",NULL,"89","244","249","['0093-691X']"
9476,"The Arabidopsis miR396 mediates pathogen-associated molecular pattern-triggered immune responses against fungal pathogens","2017","10.1038/srep44898","1","7",NULL,NULL,"['2045-2322']"
9477,"The assignment by linkage mapping of four genes from human chromosome 22 to bovine chromosome 5 and 17","2001","10.1046/j.1365-2052.2001.00732.x","6","32","371","374","['0268-9146']"
9478,"The Cassava Mealybug (Phenacoccus manihoti) in Asia: First Records, Potential Distribution, and an Identification Key","2012","10.1371/journal.pone.0047675","10","7","e47675",NULL,"['1932-6203']"
9479,"The Coccidae (Hemiptera: Coccoidea) of Chile, with descriptions of three new species and transfer of Lecanium resinatum Kieffer &amp;amp; Herbst to the Kerriidae","2010","10.11646/zootaxa.2560.1.1","1","2560","1","1","['1175-5334', '1175-5326']"
9480,"The Complete Sequence of the First Spodoptera frugiperda Betabaculovirus Genome: A Natural Multiple Recombinant Virus","2015","10.3390/v7010394","1","7","394","421","['1999-4915']"
6295,"The demand of guava in Colombia||La demanda de guayaba en Colombia||A demanda de goiaba na Colômbia","2016",NULL,NULL,NULL,NULL,NULL,NULL
9481,"The diversification of begomovirus populations is predominantly driven by mutational dynamics","2017","10.1093/ve/vex005","1","3",NULL,NULL,"['2057-1577']"
9482,"The draft genome of Brucella abortus strain Ba col-B012, isolated from a dairy farm in Nariño, Colombia, bring new insights into the epidemiology of biovar 4 strains","2017","10.1186/s40793-017-0299-2","1","12",NULL,NULL,"['1944-3277']"
9086,"The Earth Observation-based Anomaly Detection (EOAD) system: A simple, scalable approach to mapping in-field and farm-scale anomalies using widely available satellite imagery","2021","10.1016/j.jag.2021.102535",NULL,"104","102535",NULL,"['1569-8432']"
9483,"The effects of bovine urine application on two soil nitrogen compounds and growth of three forage grasses in the Colombian Piedmont plains","2020","10.17138/tgft(8)105-114","2","8","105","114","['2346-3775']"
10248,"The effects of inflation on the interest rate in colombia 2005 - 2019","2020",NULL,"1","20","97","109","1794-9920"
9484,"The Establishment of the Colombian Integrated Program for Antimicrobial Resistance Surveillance (COIPARS): A Pilot Project on Poultry Farms, Slaughterhouses and Retail Market","2015","10.1111/zph.12192",NULL,"62","58","69","['1863-1959']"
10409,"The Farm, Learning Scenario of the New Zealand Model for the Strengthening of the Colombian Dairy Sector","2022","10.53897/revaia.21.25.17","3","25","82","94","2683-1716"
10450,"The female pheromone (Z)-4-undecenal mediates flight attraction and courtship in Drosophila melanogaster","2021",NULL,NULL,NULL,"22",NULL,NULL
9485,"The First National Survey of Cadmium in Cacao Farm Soil in Colombia","2021","10.3390/agronomy11040761","4","11","761",NULL,"['2073-4395']"
9486,"The Genus Coccidella Hambleton (Hemiptera: Rhizoecidae) with Description of Two New Species","2018","10.1007/s13744-017-0566-3","3","47","369","378","['1519-566X', '1678-8052']"
9487,"The Guiana cacao genetic group (<i>Theobroma cacao</i> L.): a new core collection in French Guiana","2018","10.1080/23818107.2018.1465466","2","165","248","254","['2381-8107', '2381-8115']"
9488,"The importance of bovine seminal plasma proteins in the sperm function and fertility","2021","10.18548/aspe/0009.12","2","11","83","95","['2223-9375', '2308-4928']"
9489,"The importance of non-monetary cost in start-up and annual cacao (Theobroma cacao L) production activities in Santander, Colombia","2019","10.15446/agron.colomb.v37n1.71681","1","37","73","83","['2357-3732', '0120-9965']"
9490,"The influence of the caruncle on the germination of castor seed under high salinity or low soil water content","2012","10.15258/sst.2012.40.1.18","1","40","139","143","['0251-0952', '1819-5717']"
9491,"The inquiline oak gall wasp (Hymenoptera: Cynipidae) fauna from Colombia: new data and species","2020","10.4039/tce.2019.77",NULL,"152","1","14","['0008-347X', '1918-3240']"
9492,"The Microbiome of Brazilian Mangrove Sediments as Revealed by Metagenomics","2012","10.1371/journal.pone.0038600","6","7","e38600",NULL,"['1932-6203']"
9118,"The monkey grasshoppers, genus Zeromastax Porras (Eumastacinae, Eumastacidae, Orthoptera): two new species from the Neotropics","2010","10.11646/zootaxa.2669.1.2","1","2669","34","34","['1175-5334', '1175-5326']"
10226,"The Nature of Espeletia Species","2020","10.1101/2020.09.29.318865",NULL,NULL,NULL,NULL,NULL
9493,"The nitrification inhibitor 3,4-dimethylpyrazole phosphate decreases leaf nitrate content in lettuce while maintaining yield and N2O emissions in the Savanna of Bogotá  ","2016","10.17221/105/2016-pse","No. 12","62","533","539","['1214-1178', '1805-9368']"
9494,"The Physalis peruviana leaf transcriptome: assembly, annotation and gene model prediction","2012","10.1186/1471-2164-13-151","1","13",NULL,NULL,"['1471-2164']"
9827,"The presence of antibodies against equineherpes virus 1 and 4 in the Colombian Orinoco region","2014",NULL,"1","18","79","85",NULL
9499,"Thermal performance evaluation of production technologies for non-centrifuged sugar for improvement in energy utilization","2018","10.1016/j.energy.2018.03.127",NULL,"152","858","865","['0360-5442']"
9500,"Thermal Simulation of a Screenhouse Proposed for Fruit and Vegetable Production in the Lowlands of Panama","2021","10.18280/ijht.390407","4","39","1097","1106","['0392-8764']"
9501,"Thermo-Environmental Performance of Four Different Shapes of Solar Greenhouse Dryer with Free Convection Operating Principle and No Load on Product","2021","10.3390/fluids6050183","5","6","183",NULL,"['2311-5521']"
6935,"Thermomechanical characterization of an amylose-free starch extracted from cassava (Manihot esculenta, Crantz)-",NULL,"10.1016/j.carbpol.2016.11.058",NULL,"1777","1777","1784","0144-8617"
9874,"The scale insect (Hemiptera: Coccomorpha) collection of the entomological museum “Universidad Nacional Agronomía Bogotá”, and its impact on Colombian coccidology","2021","10.20363/bzb-2020.69.2.165","2","69","165","183","21907307"
9495,"The Scent of the Fly","2018","10.1007/s10886-018-0950-4","5","44","431","435","['0098-0331', '1573-1561']"
9496,"The sf32 Unique Gene of Spodoptera frugiperda Multiple Nucleopolyhedrovirus (SfMNPV) Is a Non-Essential Gene That Could Be Involved in Nucleocapsid Organization in Occlusion-Derived Virions","2013","10.1371/journal.pone.0077683","10","8","e77683",NULL,"['1932-6203']"
9828,"The Spot Problem in Avocado (Persea americana Mill.) Plantations of Northern Tolima, Colombia","2015",NULL,"2","16","265","278",NULL
9498,"THE STATE OF RESEARCH IN TOMATO IN COLOMBIA","2009","10.17660/actahortic.2009.821.3","821","821","47","52","['0567-7572', '2406-6168']"
4715,"The use of a two-dimensional electrical resistivity tomography (2D-ERT) as a technique for cadmium determination in cacao crop soils","2020","10.3390/app10124149","12","10","1","17","2076-3417 (e-issn)"
9503,"Three-dimensional cellular aggregates formed by <i>Beauveria pseudobassiana</i> in liquid culture with potential for use as a biocontrol agent of the African black beetle (<i>Heteronychus arator</i>)","2020","10.1080/21501203.2020.1754953","2","12","105","118","['2150-1203', '2150-1211']"
9504,"Tick burden in Bos taurus cattle and its relationship with heat stress in three agroecological zones in the tropics of Colombia","2019","10.1186/s13071-019-3319-9","1","12",NULL,NULL,"['1756-3305']"
